image_path,label,image_id,lat,lng,split
train\MAS\ed_0872_generic_lat4p679965_lonn74p042718_h27p9_d.jpg,MAS,ed_0872_generic_lat4p679965_lonn74p042718_h27p9_d,4.679965,-74.042718,train
train\PC\ed_0873_generic_lat4p640132_lonn74p064195_h299p8_d.jpg,PC,ed_0873_generic_lat4p640132_lonn74p064195_h299p8_d,4.640132,-74.064195,train
train\PC\ed_0874_generic_lat4p681537_lonn74p051504_h217p5_d.jpg,PC,ed_0874_generic_lat4p681537_lonn74p051504_h217p5_d,4.681537,-74.051504,train
train\DUAL\ed_0880_generic_lat4p671513_lonn74p051583_h31p8_d.jpg,DUAL,ed_0880_generic_lat4p671513_lonn74p051583_h31p8_d,4.671513,-74.051583,train
train\MAS\ed_0881_house_lat4p630872_lonn74p060944_h309p8_d.jpg,MAS,ed_0881_house_lat4p630872_lonn74p060944_h309p8_d,4.630872,-74.060944,train
train\DUAL\ed_0883_commercial_lat4p657168_lonn74p053748_h119p8_d.jpg,DUAL,ed_0883_commercial_lat4p657168_lonn74p053748_h119p8_d,4.657168,-74.053748,train
train\PC\ed_0885_apartments_lat4p671244_lonn74p047510_h311p3_d.jpg,PC,ed_0885_apartments_lat4p671244_lonn74p047510_h311p3_d,4.671244,-74.04751,train
train\PC\ed_0890_apartments_lat4p679456_lonn74p054598_h208p1_d.jpg,PC,ed_0890_apartments_lat4p679456_lonn74p054598_h208p1_d,4.679456,-74.054598,train
train\DUAL\ed_0893_university_lat4p629126_lonn74p064512_h181p9_d.jpg,DUAL,ed_0893_university_lat4p629126_lonn74p064512_h181p9_d,4.629126,-74.064512,train
train\MAS\ed_0894_church_lat4p636280_lonn74p064822_h7p9_d.jpg,MAS,ed_0894_church_lat4p636280_lonn74p064822_h7p9_d,4.63628,-74.064822,train
train\MAS\ed_0895_generic_lat4p674860_lonn74p049822_h18p5_d.jpg,MAS,ed_0895_generic_lat4p674860_lonn74p049822_h18p5_d,4.67486,-74.049822,train
train\DUAL\ed_0898_apartments_lat4p668062_lonn74p044860_h296p7_d.jpg,DUAL,ed_0898_apartments_lat4p668062_lonn74p044860_h296p7_d,4.668062,-74.04486,train
train\MAS\ed_0901_house_lat4p630476_lonn74p064984_h357p2_d.jpg,MAS,ed_0901_house_lat4p630476_lonn74p064984_h357p2_d,4.630476,-74.064984,train
train\MAS\ed_0904_generic_lat4p655565_lonn74p058399_h224p8_d.jpg,MAS,ed_0904_generic_lat4p655565_lonn74p058399_h224p8_d,4.655565,-74.058399,train
train\PC\ed_0906_apartments_lat4p645758_lonn74p060798_h114p4_d.jpg,PC,ed_0906_apartments_lat4p645758_lonn74p060798_h114p4_d,4.645758,-74.060798,train
train\PC\ed_0907_apartments_lat4p665389_lonn74p043910_h233p2_d.jpg,PC,ed_0907_apartments_lat4p665389_lonn74p043910_h233p2_d,4.665389,-74.04391,train
train\MAS\ed_0911_generic_lat4p652640_lonn74p063759_h29p4_d.jpg,MAS,ed_0911_generic_lat4p652640_lonn74p063759_h29p4_d,4.65264,-74.063759,train
train\MAS\ed_0912_generic_lat4p667049_lonn74p057286_h107p8_d.jpg,MAS,ed_0912_generic_lat4p667049_lonn74p057286_h107p8_d,4.667049,-74.057286,train
train\PC\ed_0914_generic_lat4p673526_lonn74p058845_h98p0_d.jpg,PC,ed_0914_generic_lat4p673526_lonn74p058845_h98p0_d,4.673526,-74.058845,train
train\MAS\ed_0915_generic_lat4p653714_lonn74p062608_h110p9_d.jpg,MAS,ed_0915_generic_lat4p653714_lonn74p062608_h110p9_d,4.653714,-74.062608,train
train\PC\ed_0917_generic_lat4p671732_lonn74p045805_h30p0_d.jpg,PC,ed_0917_generic_lat4p671732_lonn74p045805_h30p0_d,4.671732,-74.045805,train
train\MAS\ed_0918_retail_lat4p664499_lonn74p056116_h124p2_d.jpg,MAS,ed_0918_retail_lat4p664499_lonn74p056116_h124p2_d,4.664499,-74.056116,train
train\PC\ed_0921_generic_lat4p652428_lonn74p060106_h196p5_d.jpg,PC,ed_0921_generic_lat4p652428_lonn74p060106_h196p5_d,4.652428,-74.060106,train
train\MAS\ed_0922_generic_lat4p635463_lonn74p066083_h291p9_d.jpg,MAS,ed_0922_generic_lat4p635463_lonn74p066083_h291p9_d,4.635463,-74.066083,train
train\MAS\ed_0923_house_lat4p627574_lonn74p065723_h30p6_d.jpg,MAS,ed_0923_house_lat4p627574_lonn74p065723_h30p6_d,4.627574,-74.065723,train
train\DUAL\ed_0924_apartments_lat4p653400_lonn74p050725_h64p7_d.jpg,DUAL,ed_0924_apartments_lat4p653400_lonn74p050725_h64p7_d,4.6534,-74.050725,train
train\DUAL\ed_0925_generic_lat4p656177_lonn74p053864_h221p2_d.jpg,DUAL,ed_0925_generic_lat4p656177_lonn74p053864_h221p2_d,4.656177,-74.053864,train
train\PC\ed_0926_generic_lat4p678724_lonn74p047957_h112p9_d.jpg,PC,ed_0926_generic_lat4p678724_lonn74p047957_h112p9_d,4.678724,-74.047957,train
train\MAS\ed_0929_house_lat4p633263_lonn74p063473_h245p4_d.jpg,MAS,ed_0929_house_lat4p633263_lonn74p063473_h245p4_d,4.633263,-74.063473,train
train\MAS\ed_0931_generic_lat4p665628_lonn74p052462_h31p0_d.jpg,MAS,ed_0931_generic_lat4p665628_lonn74p052462_h31p0_d,4.665628,-74.052462,train
train\PC\ed_0937_generic_lat4p633442_lonn74p065174_h113p8_d.jpg,PC,ed_0937_generic_lat4p633442_lonn74p065174_h113p8_d,4.633442,-74.065174,train
train\DUAL\ed_0938_apartments_lat4p670079_lonn74p045275_h220p4_d.jpg,DUAL,ed_0938_apartments_lat4p670079_lonn74p045275_h220p4_d,4.670079,-74.045275,train
train\PC\ed_0944_apartments_lat4p678480_lonn74p056656_h27p1_d.jpg,PC,ed_0944_apartments_lat4p678480_lonn74p056656_h27p1_d,4.67848,-74.056656,train
train\PC\ed_0947_generic_lat4p645731_lonn74p061513_h19p0_d.jpg,PC,ed_0947_generic_lat4p645731_lonn74p061513_h19p0_d,4.645731,-74.061513,train
train\PC\ed_0950_generic_lat4p679462_lonn74p044167_h309p2_d.jpg,PC,ed_0950_generic_lat4p679462_lonn74p044167_h309p2_d,4.679462,-74.044167,train
train\DUAL\ed_0951_generic_lat4p682801_lonn74p050798_h297p4_d.jpg,DUAL,ed_0951_generic_lat4p682801_lonn74p050798_h297p4_d,4.682801,-74.050798,train
train\MAS\ed_0955_generic_lat4p628835_lonn74p065458_h73p8_d.jpg,MAS,ed_0955_generic_lat4p628835_lonn74p065458_h73p8_d,4.628835,-74.065458,train
train\DUAL\ed_0956_generic_lat4p676096_lonn74p054330_h299p5_d.jpg,DUAL,ed_0956_generic_lat4p676096_lonn74p054330_h299p5_d,4.676096,-74.05433,train
train\DUAL\ed_0959_residential_lat4p651257_lonn74p058009_h320p4_d.jpg,DUAL,ed_0959_residential_lat4p651257_lonn74p058009_h320p4_d,4.651257,-74.058009,train
train\PC\ed_0960_retail_lat4p662368_lonn74p051351_h30p3_d.jpg,PC,ed_0960_retail_lat4p662368_lonn74p051351_h30p3_d,4.662368,-74.051351,train
train\PC\ed_0964_house_lat4p632514_lonn74p064927_h276p2_d.jpg,PC,ed_0964_house_lat4p632514_lonn74p064927_h276p2_d,4.632514,-74.064927,train
train\DUAL\ed_0969_apartments_lat4p666236_lonn74p047086_h202p8_d.jpg,DUAL,ed_0969_apartments_lat4p666236_lonn74p047086_h202p8_d,4.666236,-74.047086,train
train\PC\ed_0972_apartments_lat4p672091_lonn74p045819_h221p8_d.jpg,PC,ed_0972_apartments_lat4p672091_lonn74p045819_h221p8_d,4.672091,-74.045819,train
train\PC\ed_0974_apartments_lat4p635863_lonn74p066844_h86p9_d.jpg,PC,ed_0974_apartments_lat4p635863_lonn74p066844_h86p9_d,4.635863,-74.066844,train
train\DUAL\ed_0975_generic_lat4p682020_lonn74p051140_h293p7_d.jpg,DUAL,ed_0975_generic_lat4p682020_lonn74p051140_h293p7_d,4.68202,-74.05114,train
train\PC\ed_0976_residential_lat4p669046_lonn74p058778_h30p4_d.jpg,PC,ed_0976_residential_lat4p669046_lonn74p058778_h30p4_d,4.669046,-74.058778,train
train\DUAL\ed_0980_generic_lat4p677145_lonn74p040853_h313p1_d.jpg,DUAL,ed_0980_generic_lat4p677145_lonn74p040853_h313p1_d,4.677145,-74.040853,train
train\PC\ed_0983_generic_lat4p640417_lonn74p064193_h195p3_d.jpg,PC,ed_0983_generic_lat4p640417_lonn74p064193_h195p3_d,4.640417,-74.064193,train
train\PC\ed_0984_retail_lat4p666850_lonn74p055148_h295p3_d.jpg,PC,ed_0984_retail_lat4p666850_lonn74p055148_h295p3_d,4.66685,-74.055148,train
train\MAS\ed_0985_generic_lat4p670425_lonn74p040137_h269p9_d.jpg,MAS,ed_0985_generic_lat4p670425_lonn74p040137_h269p9_d,4.670425,-74.040137,train
train\PC\ed_0987_house_lat4p633287_lonn74p063048_h224p5_d.jpg,PC,ed_0987_house_lat4p633287_lonn74p063048_h224p5_d,4.633287,-74.063048,train
train\DUAL\ed_0990_generic_lat4p677065_lonn74p041180_h112p9_d.jpg,DUAL,ed_0990_generic_lat4p677065_lonn74p041180_h112p9_d,4.677065,-74.04118,train
train\PC\ed_0991_apartments_lat4p643070_lonn74p064420_h198p0_d.jpg,PC,ed_0991_apartments_lat4p643070_lonn74p064420_h198p0_d,4.64307,-74.06442,train
train\MAS\ed_0994_house_lat4p627600_lonn74p065868_h359p9_d.jpg,MAS,ed_0994_house_lat4p627600_lonn74p065868_h359p9_d,4.6276,-74.065868,train
train\PC\ed_0998_apartments_lat4p671461_lonn74p057455_h273p7_d.jpg,PC,ed_0998_apartments_lat4p671461_lonn74p057455_h273p7_d,4.671461,-74.057455,train
train\DUAL\ed_0999_generic_lat4p675900_lonn74p057642_h116p6_d.jpg,DUAL,ed_0999_generic_lat4p675900_lonn74p057642_h116p6_d,4.6759,-74.057642,train
train\PC\ed_1003_house_lat4p633015_lonn74p064516_h109p6_d.jpg,PC,ed_1003_house_lat4p633015_lonn74p064516_h109p6_d,4.633015,-74.064516,train
train\DUAL\ed_1004_apartments_lat4p656642_lonn74p053706_h198p6_d.jpg,DUAL,ed_1004_apartments_lat4p656642_lonn74p053706_h198p6_d,4.656642,-74.053706,train
train\MAS\ed_1005_apartments_lat4p667024_lonn74p043625_h90p0_d.jpg,MAS,ed_1005_apartments_lat4p667024_lonn74p043625_h90p0_d,4.667024,-74.043625,train
train\DUAL\ed_1007_generic_lat4p677009_lonn74p044495_h203p0_d.jpg,DUAL,ed_1007_generic_lat4p677009_lonn74p044495_h203p0_d,4.677009,-74.044495,train
train\DUAL\ed_1007_generic_lat4p677009_lonn74p044495_h203p0_d.jpg,DUAL,ed_1007_generic_lat4p677009_lonn74p044495_h203p0_d,4.677009,-74.044495,train
train\MAS\ed_1009_retail_lat4p667295_lonn74p051107_h213p5_d.jpg,MAS,ed_1009_retail_lat4p667295_lonn74p051107_h213p5_d,4.667295,-74.051107,train
train\MAS\ed_1011_generic_lat4p670075_lonn74p040157_h274p7_d.jpg,MAS,ed_1011_generic_lat4p670075_lonn74p040157_h274p7_d,4.670075,-74.040157,train
train\PC\ed_1014_generic_lat4p629085_lonn74p066733_h22p6_d.jpg,PC,ed_1014_generic_lat4p629085_lonn74p066733_h22p6_d,4.629085,-74.066733,train
train\PC\ed_1015_generic_lat4p639546_lonn74p063804_h215p0_d.jpg,PC,ed_1015_generic_lat4p639546_lonn74p063804_h215p0_d,4.639546,-74.063804,train
train\MAS\ed_1018_generic_lat4p660361_lonn74p060561_h130p0_d.jpg,MAS,ed_1018_generic_lat4p660361_lonn74p060561_h130p0_d,4.660361,-74.060561,train
train\MAS\ed_1020_generic_lat4p664661_lonn74p056869_h287p4_d.jpg,MAS,ed_1020_generic_lat4p664661_lonn74p056869_h287p4_d,4.664661,-74.056869,train
train\PC\ed_1022_generic_lat4p639966_lonn74p063670_h289p9_d.jpg,PC,ed_1022_generic_lat4p639966_lonn74p063670_h289p9_d,4.639966,-74.06367,train
train\PC\ed_1023_generic_lat4p680089_lonn74p044209_h14p2_d.jpg,PC,ed_1023_generic_lat4p680089_lonn74p044209_h14p2_d,4.680089,-74.044209,train
train\DUAL\ed_1027_generic_lat4p679805_lonn74p052973_h16p4_d.jpg,DUAL,ed_1027_generic_lat4p679805_lonn74p052973_h16p4_d,4.679805,-74.052973,train
train\PC\ed_1028_generic_lat4p679404_lonn74p039658_h201p4_d.jpg,PC,ed_1028_generic_lat4p679404_lonn74p039658_h201p4_d,4.679404,-74.039658,train
train\MAS\ed_1029_generic_lat4p632581_lonn74p064267_h187p2_d.jpg,MAS,ed_1029_generic_lat4p632581_lonn74p064267_h187p2_d,4.632581,-74.064267,train
train\PC\ed_1031_generic_lat4p671600_lonn74p045563_h30p3_d.jpg,PC,ed_1031_generic_lat4p671600_lonn74p045563_h30p3_d,4.6716,-74.045563,train
train\PC\ed_1032_generic_lat4p652475_lonn74p061823_h288p2_d.jpg,PC,ed_1032_generic_lat4p652475_lonn74p061823_h288p2_d,4.652475,-74.061823,train
train\DUAL\ed_1033_generic_lat4p679034_lonn74p041656_h217p9_d.jpg,DUAL,ed_1033_generic_lat4p679034_lonn74p041656_h217p9_d,4.679034,-74.041656,train
train\DUAL\ed_1034_generic_lat4p681259_lonn74p056704_h181p0_d.jpg,DUAL,ed_1034_generic_lat4p681259_lonn74p056704_h181p0_d,4.681259,-74.056704,train
train\MAS\ed_1035_residential_lat4p628349_lonn74p067669_h84p2_d.jpg,MAS,ed_1035_residential_lat4p628349_lonn74p067669_h84p2_d,4.628349,-74.067669,train
train\DUAL\ed_1036_generic_lat4p683462_lonn74p046698_h32p9_d.jpg,DUAL,ed_1036_generic_lat4p683462_lonn74p046698_h32p9_d,4.683462,-74.046698,train
train\PC\ed_1037_generic_lat4p671384_lonn74p058805_h286p5_d.jpg,PC,ed_1037_generic_lat4p671384_lonn74p058805_h286p5_d,4.671384,-74.058805,train
train\MAS\ed_1042_generic_lat4p659092_lonn74p059290_h232p7_d.jpg,MAS,ed_1042_generic_lat4p659092_lonn74p059290_h232p7_d,4.659092,-74.05929,train
train\DUAL\ed_1045_residential_lat4p678060_lonn74p043364_h197p5_d.jpg,DUAL,ed_1045_residential_lat4p678060_lonn74p043364_h197p5_d,4.67806,-74.043364,train
train\MAS\ed_1047_generic_lat4p658780_lonn74p057990_h302p6_d.jpg,MAS,ed_1047_generic_lat4p658780_lonn74p057990_h302p6_d,4.65878,-74.05799,train
train\DUAL\ed_1050_apartments_lat4p675171_lonn74p046624_h203p7_d.jpg,DUAL,ed_1050_apartments_lat4p675171_lonn74p046624_h203p7_d,4.675171,-74.046624,train
train\MAS\ed_1051_generic_lat4p628927_lonn74p067455_h189p0_d.jpg,MAS,ed_1051_generic_lat4p628927_lonn74p067455_h189p0_d,4.628927,-74.067455,train
train\MAS\ed_1052_generic_lat4p644114_lonn74p063212_h133p7_d.jpg,MAS,ed_1052_generic_lat4p644114_lonn74p063212_h133p7_d,4.644114,-74.063212,train
train\DUAL\ed_1053_generic_lat4p678183_lonn74p041374_h110p5_d.jpg,DUAL,ed_1053_generic_lat4p678183_lonn74p041374_h110p5_d,4.678183,-74.041374,train
train\DUAL\ed_1055_generic_lat4p682376_lonn74p056985_h283p6_d.jpg,DUAL,ed_1055_generic_lat4p682376_lonn74p056985_h283p6_d,4.682376,-74.056985,train
train\MAS\ed_1056_generic_lat4p666676_lonn74p056292_h301p2_d.jpg,MAS,ed_1056_generic_lat4p666676_lonn74p056292_h301p2_d,4.666676,-74.056292,train
train\DUAL\ed_1057_generic_lat4p658480_lonn74p057580_h130p0_d.jpg,DUAL,ed_1057_generic_lat4p658480_lonn74p057580_h130p0_d,4.65848,-74.05758,train
train\PC\ed_1059_generic_lat4p678742_lonn74p046857_h20p1_d.jpg,PC,ed_1059_generic_lat4p678742_lonn74p046857_h20p1_d,4.678742,-74.046857,train
train\PC\ed_1063_residential_lat4p633486_lonn74p064060_h281p5_d.jpg,PC,ed_1063_residential_lat4p633486_lonn74p064060_h281p5_d,4.633486,-74.06406,train
train\MAS\ed_1066_house_lat4p631349_lonn74p060587_h310p8_d.jpg,MAS,ed_1066_house_lat4p631349_lonn74p060587_h310p8_d,4.631349,-74.060587,train
train\DUAL\ed_1068_generic_lat4p683350_lonn74p046464_h31p8_d.jpg,DUAL,ed_1068_generic_lat4p683350_lonn74p046464_h31p8_d,4.68335,-74.046464,train
train\PC\ed_1069_apartments_lat4p638115_lonn74p061316_h44p7_d.jpg,PC,ed_1069_apartments_lat4p638115_lonn74p061316_h44p7_d,4.638115,-74.061316,train
train\MAS\ed_1077_generic_lat4p651849_lonn74p052559_h280p1_d.jpg,MAS,ed_1077_generic_lat4p651849_lonn74p052559_h280p1_d,4.651849,-74.052559,train
train\MAS\ed_1081_retail_lat4p668989_lonn74p055066_h101p7_d.jpg,MAS,ed_1081_retail_lat4p668989_lonn74p055066_h101p7_d,4.668989,-74.055066,train
train\DUAL\ed_1082_generic_lat4p680898_lonn74p050358_h205p5_d.jpg,DUAL,ed_1082_generic_lat4p680898_lonn74p050358_h205p5_d,4.680898,-74.050358,train
train\DUAL\ed_1085_generic_lat4p680068_lonn74p051022_h152p3_d.jpg,DUAL,ed_1085_generic_lat4p680068_lonn74p051022_h152p3_d,4.680068,-74.051022,train
train\MAS\ed_1088_house_lat4p631782_lonn74p064677_h30p1_d.jpg,MAS,ed_1088_house_lat4p631782_lonn74p064677_h30p1_d,4.631782,-74.064677,train
train\DUAL\ed_1091_apartments_lat4p683298_lonn74p054170_h181p2_d.jpg,DUAL,ed_1091_apartments_lat4p683298_lonn74p054170_h181p2_d,4.683298,-74.05417,train
train\DUAL\ed_1098_generic_lat4p679276_lonn74p046354_h39p5_d.jpg,DUAL,ed_1098_generic_lat4p679276_lonn74p046354_h39p5_d,4.679276,-74.046354,train
train\DUAL\ed_1099_office_lat4p669554_lonn74p057372_h152p9_d.jpg,DUAL,ed_1099_office_lat4p669554_lonn74p057372_h152p9_d,4.669554,-74.057372,train
train\PC\ed_1107_generic_lat4p675656_lonn74p057384_h302p7_d.jpg,PC,ed_1107_generic_lat4p675656_lonn74p057384_h302p7_d,4.675656,-74.057384,train
train\MAS\ed_1108_generic_lat4p667280_lonn74p050065_h114p2_d.jpg,MAS,ed_1108_generic_lat4p667280_lonn74p050065_h114p2_d,4.66728,-74.050065,train
train\MAS\ed_1113_apartments_lat4p667569_lonn74p057081_h100p6_d.jpg,MAS,ed_1113_apartments_lat4p667569_lonn74p057081_h100p6_d,4.667569,-74.057081,train
train\PC\ed_1115_generic_lat4p660467_lonn74p060487_h118p6_d.jpg,PC,ed_1115_generic_lat4p660467_lonn74p060487_h118p6_d,4.660467,-74.060487,train
train\PC\ed_1121_generic_lat4p650435_lonn74p059534_h47p6_d.jpg,PC,ed_1121_generic_lat4p650435_lonn74p059534_h47p6_d,4.650435,-74.059534,train
train\DUAL\ed_1123_generic_lat4p670811_lonn74p058466_h303p2_d.jpg,DUAL,ed_1123_generic_lat4p670811_lonn74p058466_h303p2_d,4.670811,-74.058466,train
train\PC\ed_1126_generic_lat4p675354_lonn74p045234_h202p4_d.jpg,PC,ed_1126_generic_lat4p675354_lonn74p045234_h202p4_d,4.675354,-74.045234,train
train\MAS\ed_1130_commercial_lat4p653051_lonn74p061047_h122p5_d.jpg,MAS,ed_1130_commercial_lat4p653051_lonn74p061047_h122p5_d,4.653051,-74.061047,train
train\PC\ed_1131_apartments_lat4p650146_lonn74p062472_h231p9_d.jpg,PC,ed_1131_apartments_lat4p650146_lonn74p062472_h231p9_d,4.650146,-74.062472,train
train\MAS\ed_1132_commercial_lat4p628372_lonn74p067253_h179p8_d.jpg,MAS,ed_1132_commercial_lat4p628372_lonn74p067253_h179p8_d,4.628372,-74.067253,train
train\DUAL\ed_1136_generic_lat4p657473_lonn74p053071_h209p6_d.jpg,DUAL,ed_1136_generic_lat4p657473_lonn74p053071_h209p6_d,4.657473,-74.053071,train
train\MAS\ed_1139_generic_lat4p666385_lonn74p056568_h28p3_d.jpg,MAS,ed_1139_generic_lat4p666385_lonn74p056568_h28p3_d,4.666385,-74.056568,train
train\DUAL\ed_1142_apartments_lat4p641936_lonn74p064625_h111p0_d.jpg,DUAL,ed_1142_apartments_lat4p641936_lonn74p064625_h111p0_d,4.641936,-74.064625,train
train\MAS\ed_1144_generic_lat4p681756_lonn74p046386_h294p8_d.jpg,MAS,ed_1144_generic_lat4p681756_lonn74p046386_h294p8_d,4.681756,-74.046386,train
train\DUAL\ed_1145_apartments_lat4p663291_lonn74p050378_h108p6_d.jpg,DUAL,ed_1145_apartments_lat4p663291_lonn74p050378_h108p6_d,4.663291,-74.050378,train
train\PC\ed_1149_house_lat4p630150_lonn74p065024_h198p8_d.jpg,PC,ed_1149_house_lat4p630150_lonn74p065024_h198p8_d,4.63015,-74.065024,train
train\MAS\ed_1153_house_lat4p632062_lonn74p065337_h16p8_d.jpg,MAS,ed_1153_house_lat4p632062_lonn74p065337_h16p8_d,4.632062,-74.065337,train
train\PC\ed_1154_generic_lat4p657112_lonn74p047965_h300p4_d.jpg,PC,ed_1154_generic_lat4p657112_lonn74p047965_h300p4_d,4.657112,-74.047965,train
train\PC\ed_1155_generic_lat4p629522_lonn74p066478_h179p4_d.jpg,PC,ed_1155_generic_lat4p629522_lonn74p066478_h179p4_d,4.629522,-74.066478,train
train\DUAL\ed_1157_generic_lat4p656038_lonn74p047749_h285p9_d.jpg,DUAL,ed_1157_generic_lat4p656038_lonn74p047749_h285p9_d,4.656038,-74.047749,train
train\PC\ed_1162_generic_lat4p648438_lonn74p062154_h327p6_d.jpg,PC,ed_1162_generic_lat4p648438_lonn74p062154_h327p6_d,4.648438,-74.062154,train
train\DUAL\ed_1165_generic_lat4p644170_lonn74p061839_h285p4_d.jpg,DUAL,ed_1165_generic_lat4p644170_lonn74p061839_h285p4_d,4.64417,-74.061839,train
train\MAS\ed_1167_generic_lat4p669759_lonn74p040513_h141p0_d.jpg,MAS,ed_1167_generic_lat4p669759_lonn74p040513_h141p0_d,4.669759,-74.040513,train
train\PC\ed_1171_generic_lat4p669550_lonn74p057998_h131p8_d.jpg,PC,ed_1171_generic_lat4p669550_lonn74p057998_h131p8_d,4.66955,-74.057998,train
train\PC\ed_1172_commercial_lat4p648698_lonn74p063815_h283p7_d.jpg,PC,ed_1172_commercial_lat4p648698_lonn74p063815_h283p7_d,4.648698,-74.063815,train
train\DUAL\ed_1174_generic_lat4p673947_lonn74p052770_h206p3_d.jpg,DUAL,ed_1174_generic_lat4p673947_lonn74p052770_h206p3_d,4.673947,-74.05277,train
train\PC\ed_1181_residential_lat4p650794_lonn74p057841_h128p1_d.jpg,PC,ed_1181_residential_lat4p650794_lonn74p057841_h128p1_d,4.650794,-74.057841,train
train\DUAL\ed_1182_apartments_lat4p667433_lonn74p049015_h201p0_d.jpg,DUAL,ed_1182_apartments_lat4p667433_lonn74p049015_h201p0_d,4.667433,-74.049015,train
train\DUAL\ed_1184_generic_lat4p670460_lonn74p057983_h301p0_d.jpg,DUAL,ed_1184_generic_lat4p670460_lonn74p057983_h301p0_d,4.67046,-74.057983,train
train\DUAL\ed_1187_apartments_lat4p684004_lonn74p055593_h14p7_d.jpg,DUAL,ed_1187_apartments_lat4p684004_lonn74p055593_h14p7_d,4.684004,-74.055593,train
train\MAS\ed_1192_generic_lat4p667347_lonn74p057843_h131p9_d.jpg,MAS,ed_1192_generic_lat4p667347_lonn74p057843_h131p9_d,4.667347,-74.057843,train
train\PC\ed_1193_commercial_lat4p651475_lonn74p063533_h284p0_d.jpg,PC,ed_1193_commercial_lat4p651475_lonn74p063533_h284p0_d,4.651475,-74.063533,train
train\DUAL\ed_1194_generic_lat4p678399_lonn74p052290_h303p3_d.jpg,DUAL,ed_1194_generic_lat4p678399_lonn74p052290_h303p3_d,4.678399,-74.05229,train
train\PC\ed_1198_generic_lat4p664518_lonn74p056957_h295p9_d.jpg,PC,ed_1198_generic_lat4p664518_lonn74p056957_h295p9_d,4.664518,-74.056957,train
train\MAS\ed_1201_generic_lat4p681764_lonn74p055106_h99p9_d.jpg,MAS,ed_1201_generic_lat4p681764_lonn74p055106_h99p9_d,4.681764,-74.055106,train
train\PC\ed_1203_apartments_lat4p640756_lonn74p065798_h93p3_d.jpg,PC,ed_1203_apartments_lat4p640756_lonn74p065798_h93p3_d,4.640756,-74.065798,train
train\MAS\ed_1204_generic_lat4p632740_lonn74p065058_h180p1_d.jpg,MAS,ed_1204_generic_lat4p632740_lonn74p065058_h180p1_d,4.63274,-74.065058,train
train\DUAL\ed_1205_generic_lat4p675425_lonn74p057415_h293p1_d.jpg,DUAL,ed_1205_generic_lat4p675425_lonn74p057415_h293p1_d,4.675425,-74.057415,train
train\PC\ed_1208_generic_lat4p665623_lonn74p057967_h22p6_d.jpg,PC,ed_1208_generic_lat4p665623_lonn74p057967_h22p6_d,4.665623,-74.057967,train
train\PC\ed_1209_apartments_lat4p674748_lonn74p049568_h21p0_d.jpg,PC,ed_1209_apartments_lat4p674748_lonn74p049568_h21p0_d,4.674748,-74.049568,train
train\DUAL\ed_1211_residential_lat4p630884_lonn74p064626_h301p9_d.jpg,DUAL,ed_1211_residential_lat4p630884_lonn74p064626_h301p9_d,4.630884,-74.064626,train
train\MAS\ed_1214_generic_lat4p670833_lonn74p040120_h280p1_d.jpg,MAS,ed_1214_generic_lat4p670833_lonn74p040120_h280p1_d,4.670833,-74.04012,train
train\MAS\ed_1215_generic_lat4p628900_lonn74p067356_h182p9_d.jpg,MAS,ed_1215_generic_lat4p628900_lonn74p067356_h182p9_d,4.6289,-74.067356,train
train\DUAL\ed_1216_generic_lat4p670172_lonn74p046577_h114p7_d.jpg,DUAL,ed_1216_generic_lat4p670172_lonn74p046577_h114p7_d,4.670172,-74.046577,train
train\PC\ed_1219_generic_lat4p677404_lonn74p044310_h27p1_d.jpg,PC,ed_1219_generic_lat4p677404_lonn74p044310_h27p1_d,4.677404,-74.04431,train
train\PC\ed_1220_retail_lat4p666806_lonn74p051873_h51p0_d.jpg,PC,ed_1220_retail_lat4p666806_lonn74p051873_h51p0_d,4.666806,-74.051873,train
train\DUAL\ed_1222_residential_lat4p630799_lonn74p065784_h54p8_d.jpg,DUAL,ed_1222_residential_lat4p630799_lonn74p065784_h54p8_d,4.630799,-74.065784,train
train\DUAL\ed_1227_apartments_lat4p674368_lonn74p046815_h295p1_d.jpg,DUAL,ed_1227_apartments_lat4p674368_lonn74p046815_h295p1_d,4.674368,-74.046815,train
train\DUAL\ed_1230_generic_lat4p673715_lonn74p052813_h296p9_d.jpg,DUAL,ed_1230_generic_lat4p673715_lonn74p052813_h296p9_d,4.673715,-74.052813,train
train\PC\ed_1235_generic_lat4p668417_lonn74p053955_h107p9_d.jpg,PC,ed_1235_generic_lat4p668417_lonn74p053955_h107p9_d,4.668417,-74.053955,train
train\MAS\ed_1241_generic_lat4p669503_lonn74p059095_h295p5_d.jpg,MAS,ed_1241_generic_lat4p669503_lonn74p059095_h295p5_d,4.669503,-74.059095,train
train\PC\ed_1246_generic_lat4p660692_lonn74p060313_h126p1_d.jpg,PC,ed_1246_generic_lat4p660692_lonn74p060313_h126p1_d,4.660692,-74.060313,train
train\DUAL\ed_1249_apartments_lat4p675659_lonn74p044211_h296p5_d.jpg,DUAL,ed_1249_apartments_lat4p675659_lonn74p044211_h296p5_d,4.675659,-74.044211,train
train\MAS\ed_1250_house_lat4p630148_lonn74p060926_h44p4_d.jpg,MAS,ed_1250_house_lat4p630148_lonn74p060926_h44p4_d,4.630148,-74.060926,train
